unit,s_adj,indic,geo,time,values,name
PC_ACT,SA,LM-UN-M-TOT,LT,2015-11,9.7,Lithuania
PC_ACT,SA,LM-UN-M-TOT,LU,2015-11,6,Luxembourg
PC_ACT,SA,LM-UN-M-TOT,LV,2015-11,11.3,Latvia
PC_ACT,SA,LM-UN-M-TOT,MT,2015-11,5.1,Malta
PC_ACT,SA,LM-UN-M-TOT,NL,2015-11,6.2,Netherlands
PC_ACT,SA,LM-UN-M-TOT,PL,2015-11,7.1,Poland
PC_ACT,SA,LM-UN-M-TOT,PT,2015-11,12.1,Portugal
PC_ACT,SA,LM-UN-M-TOT,RO,2015-11,7.3,Romania
PC_ACT,SA,LM-UN-M-TOT,SE,2015-11,7.1,Sweden
PC_ACT,SA,LM-UN-M-TOT,SI,2015-11,7.8,Slovenia
PC_ACT,SA,LM-UN-M-TOT,SK,2015-11,9.5,Slovakia
PC_ACT,SA,LM-UN-M-TOT,UK,2015-11,5.1,United Kingdom
PC_ACT,SA,LM-UN-T-GT25,AT,2015-11,5.1,Austria
PC_ACT,SA,LM-UN-T-GT25,BE,2015-11,7.3,Belgium
PC_ACT,SA,LM-UN-T-GT25,BG,2015-11,7.3,Bulgaria
PC_ACT,SA,LM-UN-T-GT25,CY,2015-11,11.5,Cyprus
PC_ACT,SA,LM-UN-T-GT25,CZ,2015-11,4.1,Czech Republic
PC_ACT,SA,LM-UN-T-GT25,DE,2015-11,4.2,Germany
PC_ACT,SA,LM-UN-T-GT25,DK,2015-11,5.3,Denmark
PC_ACT,SA,LM-UN-T-GT25,EE,2015-11,5.7,Estonia
PC_ACT,SA,LM-UN-T-GT25,EL,2015-11,23,Greece
PC_ACT,SA,LM-UN-T-GT25,ES,2015-11,19.1,Spain
PC_ACT,SA,LM-UN-T-GT25,FI,2015-11,7.7,Finland
PC_ACT,SA,LM-UN-T-GT25,FR,2015-11,8.7,France
PC_ACT,SA,LM-UN-T-GT25,HR,2015-11,13.3,Croatia
PC_ACT,SA,LM-UN-T-GT25,HU,2015-11,5.5,Hungary
PC_ACT,SA,LM-UN-T-GT25,IE,2015-11,8.1,Ireland
PC_ACT,SA,LM-UN-T-GT25,IT,2015-11,9.8,Italy
PC_ACT,SA,LM-UN-T-GT25,LT,2015-11,8.5,Lithuania
PC_ACT,SA,LM-UN-T-GT25,LU,2015-11,5.5,Luxembourg
PC_ACT,SA,LM-UN-T-GT25,LV,2015-11,9,Latvia
PC_ACT,SA,LM-UN-T-GT25,MT,2015-11,4.2,Malta
PC_ACT,SA,LM-UN-T-GT25,NL,2015-11,5.9,Netherlands
PC_ACT,SA,LM-UN-T-GT25,PL,2015-11,6,Poland
PC_ACT,SA,LM-UN-T-GT25,PT,2015-11,10.7,Portugal
PC_ACT,SA,LM-UN-T-GT25,RO,2015-11,5.5,Romania
PC_ACT,SA,LM-UN-T-GT25,SE,2015-11,5.4,Sweden
PC_ACT,SA,LM-UN-T-GT25,SI,2015-11,7.7,Slovenia
PC_ACT,SA,LM-UN-T-GT25,SK,2015-11,9.7,Slovakia
PC_ACT,SA,LM-UN-T-GT25,UK,2015-11,3.7,United Kingdom
PC_ACT,SA,LM-UN-T-LE25,AT,2015-11,11.6,Austria
PC_ACT,SA,LM-UN-T-LE25,BE,2015-11,24.7,Belgium
PC_ACT,SA,LM-UN-T-LE25,BG,2015-11,20.3,Bulgaria
PC_ACT,SA,LM-UN-T-LE25,CY,2015-11,30.4,Cyprus
PC_ACT,SA,LM-UN-T-LE25,CZ,2015-11,11,Czech Republic
PC_ACT,SA,LM-UN-T-LE25,DE,2015-11,7.1,Germany
PC_ACT,SA,LM-UN-T-LE25,DK,2015-11,10.7,Denmark
PC_ACT,SA,LM-UN-T-LE25,EE,2015-11,15.6,Estonia
PC_ACT,SA,LM-UN-T-LE25,EL,2015-11,48.9,Greece
PC_ACT,SA,LM-UN-T-LE25,ES,2015-11,46.2,Spain
PC_ACT,SA,LM-UN-T-LE25,FI,2015-11,21.7,Finland
PC_ACT,SA,LM-UN-T-LE25,FR,2015-11,24.5,France
PC_ACT,SA,LM-UN-T-LE25,HR,2015-11,39.6,Croatia
PC_ACT,SA,LM-UN-T-LE25,HU,2015-11,15.7,Hungary
PC_ACT,SA,LM-UN-T-LE25,IE,2015-11,20.2,Ireland
PC_ACT,SA,LM-UN-T-LE25,IT,2015-11,37.9,Italy
PC_ACT,SA,LM-UN-T-LE25,LT,2015-11,13.9,Lithuania
PC_ACT,SA,LM-UN-T-LE25,LU,2015-11,17.5,Luxembourg
PC_ACT,SA,LM-UN-T-LE25,LV,2015-11,20.6,Latvia
PC_ACT,SA,LM-UN-T-LE25,MT,2015-11,11,Malta
PC_ACT,SA,LM-UN-T-LE25,NL,2015-11,11.2,Netherlands
PC_ACT,SA,LM-UN-T-LE25,PL,2015-11,20.4,Poland
PC_ACT,SA,LM-UN-T-LE25,PT,2015-11,32,Portugal
PC_ACT,SA,LM-UN-T-LE25,RO,2015-11,20.9,Romania
PC_ACT,SA,LM-UN-T-LE25,SE,2015-11,17.7,Sweden
PC_ACT,SA,LM-UN-T-LE25,SI,2015-11,16.8,Slovenia
PC_ACT,SA,LM-UN-T-LE25,SK,2015-11,25.5,Slovakia
PC_ACT,SA,LM-UN-T-LE25,UK,2015-11,13.3,United Kingdom
PC_ACT,SA,LM-UN-T-TOT,AT,2015-11,5.9,Austria
PC_ACT,SA,LM-UN-T-TOT,BE,2015-11,8.7,Belgium
PC_ACT,SA,LM-UN-T-TOT,BG,2015-11,7.9,Bulgaria
PC_ACT,SA,LM-UN-T-TOT,CY,2015-11,13.1,Cyprus
PC_ACT,SA,LM-UN-T-TOT,CZ,2015-11,4.5,Czech Republic
PC_ACT,SA,LM-UN-T-TOT,DE,2015-11,4.5,Germany
PC_ACT,SA,LM-UN-T-TOT,DK,2015-11,6.1,Denmark
PC_ACT,SA,LM-UN-T-TOT,EE,2015-11,6.5,Estonia
PC_ACT,SA,LM-UN-T-TOT,EL,2015-11,24.5,Greece
PC_ACT,SA,LM-UN-T-TOT,ES,2015-11,20.9,Spain
PC_ACT,SA,LM-UN-T-TOT,FI,2015-11,9.3,Finland
PC_ACT,SA,LM-UN-T-TOT,FR,2015-11,10.2,France
PC_ACT,SA,LM-UN-T-TOT,HR,2015-11,15.7,Croatia
PC_ACT,SA,LM-UN-T-TOT,HU,2015-11,6.3,Hungary
PC_ACT,SA,LM-UN-T-TOT,IE,2015-11,9.1,Ireland
PC_ACT,SA,LM-UN-T-TOT,IT,2015-11,11.5,Italy
PC_ACT,SA,LM-UN-T-TOT,LT,2015-11,9,Lithuania
PC_ACT,SA,LM-UN-T-TOT,LU,2015-11,6.5,Luxembourg
PC_ACT,SA,LM-UN-T-TOT,LV,2015-11,10,Latvia
PC_ACT,SA,LM-UN-T-TOT,MT,2015-11,5.2,Malta
PC_ACT,SA,LM-UN-T-TOT,NL,2015-11,6.7,Netherlands
PC_ACT,SA,LM-UN-T-TOT,PL,2015-11,7.1,Poland
PC_ACT,SA,LM-UN-T-TOT,PT,2015-11,12.2,Portugal
PC_ACT,SA,LM-UN-T-TOT,RO,2015-11,6.6,Romania
PC_ACT,SA,LM-UN-T-TOT,SE,2015-11,6.9,Sweden
PC_ACT,SA,LM-UN-T-TOT,SI,2015-11,8.3,Slovenia
PC_ACT,SA,LM-UN-T-TOT,SK,2015-11,10.9,Slovakia
PC_ACT,SA,LM-UN-T-TOT,UK,2015-11,5,United Kingdom
PC_ACT,NSA,LM-UN-F-GT25,AT,2015-10,4.1,Austria
PC_ACT,NSA,LM-UN-F-GT25,BE,2015-10,6.8,Belgium
PC_ACT,NSA,LM-UN-F-GT25,BG,2015-10,6.8,Bulgaria
PC_ACT,NSA,LM-UN-F-GT25,CY,2015-10,9.6,Cyprus
PC_ACT,NSA,LM-UN-F-GT25,CZ,2015-10,4.7,Czech Republic
PC_ACT,NSA,LM-UN-F-GT25,DE,2015-10,4.1,Germany
PC_ACT,NSA,LM-UN-F-GT25,DK,2015-10,5.7,Denmark
PC_ACT,NSA,LM-UN-F-GT25,EE,2015-10,5.5,Estonia
PC_ACT,NSA,LM-UN-F-GT25,EL,2015-10,27.2,Greece
PC_ACT,NSA,LM-UN-F-GT25,ES,2015-10,20.9,Spain
PC_ACT,NSA,LM-UN-F-GT25,FI,2015-10,7.3,Finland
PC_ACT,NSA,LM-UN-F-GT25,FR,2015-10,8.6,France
PC_ACT,NSA,LM-UN-F-GT25,HR,2015-10,15,Croatia
PC_ACT,NSA,LM-UN-F-GT25,HU,2015-10,5.8,Hungary
PC_ACT,NSA,LM-UN-F-GT25,IE,2015-10,5.9,Ireland
PC_ACT,NSA,LM-UN-F-GT25,IT,2015-10,11,Italy
PC_ACT,NSA,LM-UN-F-GT25,LT,2015-10,7.2,Lithuania
PC_ACT,NSA,LM-UN-F-GT25,LU,2015-10,6.1,Luxembourg
PC_ACT,NSA,LM-UN-F-GT25,LV,2015-10,7.8,Latvia
PC_ACT,NSA,LM-UN-F-GT25,MT,2015-10,4.7,Malta
PC_ACT,NSA,LM-UN-F-GT25,NL,2015-10,6.5,Netherlands
PC_ACT,NSA,LM-UN-F-GT25,PL,2015-10,6.2,Poland
PC_ACT,NSA,LM-UN-F-GT25,PT,2015-10,11.1,Portugal
PC_ACT,NSA,LM-UN-F-GT25,RO,2015-10,4.5,Romania
PC_ACT,NSA,LM-UN-F-GT25,SE,2015-10,5.5,Sweden
PC_ACT,NSA,LM-UN-F-GT25,SI,2015-10,9,Slovenia
PC_ACT,NSA,LM-UN-F-GT25,SK,2015-10,11.7,Slovakia
PC_ACT,NSA,LM-UN-F-GT25,UK,2015-10,3.7,United Kingdom
PC_ACT,NSA,LM-UN-F-LE25,AT,2015-10,10.5,Austria
PC_ACT,NSA,LM-UN-F-LE25,BE,2015-10,22.6,Belgium
PC_ACT,NSA,LM-UN-F-LE25,BG,2015-10,23.6,Bulgaria
PC_ACT,NSA,LM-UN-F-LE25,CY,2015-10,27.5,Cyprus
PC_ACT,NSA,LM-UN-F-LE25,CZ,2015-10,16.1,Czech Republic
PC_ACT,NSA,LM-UN-F-LE25,DE,2015-10,6.3,Germany
PC_ACT,NSA,LM-UN-F-LE25,DK,2015-10,9.3,Denmark
PC_ACT,NSA,LM-UN-F-LE25,EE,2015-10,14.8,Estonia
PC_ACT,NSA,LM-UN-F-LE25,EL,2015-10,58.1,Greece
PC_ACT,NSA,LM-UN-F-LE25,ES,2015-10,48,Spain
PC_ACT,NSA,LM-UN-F-LE25,FI,2015-10,16.6,Finland
PC_ACT,NSA,LM-UN-F-LE25,FR,2015-10,24.3,France
PC_ACT,NSA,LM-UN-F-LE25,HR,2015-10,47.3,Croatia
PC_ACT,NSA,LM-UN-F-LE25,HU,2015-10,13,Hungary
PC_ACT,NSA,LM-UN-F-LE25,IE,2015-10,15.6,Ireland
PC_ACT,NSA,LM-UN-F-LE25,IT,2015-10,40.9,Italy
PC_ACT,NSA,LM-UN-F-LE25,LT,2015-10,15.7,Lithuania
PC_ACT,NSA,LM-UN-F-LE25,LU,2015-10,19.7,Luxembourg
PC_ACT,NSA,LM-UN-F-LE25,LV,2015-10,16.7,Latvia
PC_ACT,NSA,LM-UN-F-LE25,MT,2015-10,8.8,Malta
PC_ACT,NSA,LM-UN-F-LE25,NL,2015-10,11.5,Netherlands
PC_ACT,NSA,LM-UN-F-LE25,PL,2015-10,21,Poland
PC_ACT,NSA,LM-UN-F-LE25,PT,2015-10,34.9,Portugal
PC_ACT,NSA,LM-UN-F-LE25,RO,2015-10,25.5,Romania
PC_ACT,NSA,LM-UN-F-LE25,SE,2015-10,17.6,Sweden
PC_ACT,NSA,LM-UN-F-LE25,SI,2015-10,14,Slovenia
PC_ACT,NSA,LM-UN-F-LE25,SK,2015-10,29.6,Slovakia
PC_ACT,NSA,LM-UN-F-LE25,UK,2015-10,12.5,United Kingdom
PC_ACT,NSA,LM-UN-F-TOT,AT,2015-10,4.9,Austria
PC_ACT,NSA,LM-UN-F-TOT,BE,2015-10,8.1,Belgium
PC_ACT,NSA,LM-UN-F-TOT,BG,2015-10,7.6,Bulgaria
PC_ACT,NSA,LM-UN-F-TOT,CY,2015-10,11.4,Cyprus
PC_ACT,NSA,LM-UN-F-TOT,CZ,2015-10,5.3,Czech Republic
PC_ACT,NSA,LM-UN-F-TOT,DE,2015-10,4.3,Germany
PC_ACT,NSA,LM-UN-F-TOT,DK,2015-10,6.4,Denmark
PC_ACT,NSA,LM-UN-F-TOT,EE,2015-10,6.1,Estonia
PC_ACT,NSA,LM-UN-F-TOT,EL,2015-10,28.9,Greece
PC_ACT,NSA,LM-UN-F-TOT,ES,2015-10,22.7,Spain
PC_ACT,NSA,LM-UN-F-TOT,FI,2015-10,8.4,Finland
PC_ACT,NSA,LM-UN-F-TOT,FR,2015-10,10.1,France
PC_ACT,NSA,LM-UN-F-TOT,HR,2015-10,18,Croatia
PC_ACT,NSA,LM-UN-F-TOT,HU,2015-10,6.3,Hungary
PC_ACT,NSA,LM-UN-F-TOT,IE,2015-10,6.8,Ireland
PC_ACT,NSA,LM-UN-F-TOT,IT,2015-10,13.2,Italy
PC_ACT,NSA,LM-UN-F-TOT,LT,2015-10,7.9,Lithuania
PC_ACT,NSA,LM-UN-F-TOT,LU,2015-10,7.3,Luxembourg
PC_ACT,NSA,LM-UN-F-TOT,LV,2015-10,8.4,Latvia
PC_ACT,NSA,LM-UN-F-TOT,MT,2015-10,5.4,Malta
PC_ACT,NSA,LM-UN-F-TOT,NL,2015-10,7.4,Netherlands
PC_ACT,NSA,LM-UN-F-TOT,PL,2015-10,7.2,Poland
PC_ACT,NSA,LM-UN-F-TOT,PT,2015-10,12.8,Portugal
PC_ACT,NSA,LM-UN-F-TOT,RO,2015-10,5.8,Romania
PC_ACT,NSA,LM-UN-F-TOT,SE,2015-10,6.9,Sweden
PC_ACT,NSA,LM-UN-F-TOT,SI,2015-10,9.4,Slovenia
PC_ACT,NSA,LM-UN-F-TOT,SK,2015-10,12.9,Slovakia
PC_ACT,NSA,LM-UN-F-TOT,UK,2015-10,4.9,United Kingdom
PC_ACT,NSA,LM-UN-M-GT25,AT,2015-10,4.7,Austria
PC_ACT,NSA,LM-UN-M-GT25,BE,2015-10,7.4,Belgium
PC_ACT,NSA,LM-UN-M-GT25,BG,2015-10,7.1,Bulgaria
PC_ACT,NSA,LM-UN-M-GT25,CY,2015-10,11.3,Cyprus
PC_ACT,NSA,LM-UN-M-GT25,CZ,2015-10,3.4,Czech Republic
PC_ACT,NSA,LM-UN-M-GT25,DE,2015-10,4.1,Germany
PC_ACT,NSA,LM-UN-M-GT25,DK,2015-10,4.2,Denmark
PC_ACT,NSA,LM-UN-M-GT25,EE,2015-10,5.3,Estonia
PC_ACT,NSA,LM-UN-M-GT25,EL,2015-10,19.4,Greece
PC_ACT,NSA,LM-UN-M-GT25,ES,2015-10,17.9,Spain
PC_ACT,NSA,LM-UN-M-GT25,FI,2015-10,8,Finland
PC_ACT,NSA,LM-UN-M-GT25,FR,2015-10,8.9,France
PC_ACT,NSA,LM-UN-M-GT25,HR,2015-10,11.4,Croatia
PC_ACT,NSA,LM-UN-M-GT25,HU,2015-10,5.2,Hungary
PC_ACT,NSA,LM-UN-M-GT25,IE,2015-10,9.2,Ireland
PC_ACT,NSA,LM-UN-M-GT25,IT,2015-10,9.3,Italy
PC_ACT,NSA,LM-UN-M-GT25,LT,2015-10,8.7,Lithuania
PC_ACT,NSA,LM-UN-M-GT25,LU,2015-10,4.9,Luxembourg
PC_ACT,NSA,LM-UN-M-GT25,LV,2015-10,9.7,Latvia
PC_ACT,NSA,LM-UN-M-GT25,MT,2015-10,4.1,Malta
PC_ACT,NSA,LM-UN-M-GT25,NL,2015-10,5.5,Netherlands
PC_ACT,NSA,LM-UN-M-GT25,PL,2015-10,5.4,Poland
PC_ACT,NSA,LM-UN-M-GT25,PT,2015-10,10.6,Portugal
PC_ACT,NSA,LM-UN-M-GT25,RO,2015-10,5.9,Romania
PC_ACT,NSA,LM-UN-M-GT25,SE,2015-10,5.1,Sweden
PC_ACT,NSA,LM-UN-M-GT25,SI,2015-10,6.5,Slovenia
PC_ACT,NSA,LM-UN-M-GT25,SK,2015-10,8.2,Slovakia
PC_ACT,NSA,LM-UN-M-GT25,UK,2015-10,3.6,United Kingdom
PC_ACT,NSA,LM-UN-M-LE25,AT,2015-10,11.2,Austria
PC_ACT,NSA,LM-UN-M-LE25,BE,2015-10,27.7,Belgium
PC_ACT,NSA,LM-UN-M-LE25,BG,2015-10,20.9,Bulgaria
PC_ACT,NSA,LM-UN-M-LE25,CY,2015-10,31.8,Cyprus
PC_ACT,NSA,LM-UN-M-LE25,CZ,2015-10,10.8,Czech Republic
PC_ACT,NSA,LM-UN-M-LE25,DE,2015-10,7.2,Germany
PC_ACT,NSA,LM-UN-M-LE25,DK,2015-10,11,Denmark
PC_ACT,NSA,LM-UN-M-LE25,EE,2015-10,12.6,Estonia
PC_ACT,NSA,LM-UN-M-LE25,EL,2015-10,46.3,Greece
PC_ACT,NSA,LM-UN-M-LE25,ES,2015-10,46.6,Spain
PC_ACT,NSA,LM-UN-M-LE25,FI,2015-10,19.2,Finland
PC_ACT,NSA,LM-UN-M-LE25,FR,2015-10,27.9,France
PC_ACT,NSA,LM-UN-M-LE25,HR,2015-10,41.2,Croatia
PC_ACT,NSA,LM-UN-M-LE25,HU,2015-10,16.7,Hungary
PC_ACT,NSA,LM-UN-M-LE25,IE,2015-10,22.7,Ireland
PC_ACT,NSA,LM-UN-M-LE25,IT,2015-10,39.2,Italy
PC_ACT,NSA,LM-UN-M-LE25,LT,2015-10,11.1,Lithuania
PC_ACT,NSA,LM-UN-M-LE25,LU,2015-10,20.9,Luxembourg
PC_ACT,NSA,LM-UN-M-LE25,LV,2015-10,21.3,Latvia
PC_ACT,NSA,LM-UN-M-LE25,MT,2015-10,15.7,Malta
PC_ACT,NSA,LM-UN-M-LE25,NL,2015-10,12.2,Netherlands
PC_ACT,NSA,LM-UN-M-LE25,PL,2015-10,20.2,Poland
PC_ACT,NSA,LM-UN-M-LE25,PT,2015-10,31,Portugal
PC_ACT,NSA,LM-UN-M-LE25,RO,2015-10,19.6,Romania
PC_ACT,NSA,LM-UN-M-LE25,SE,2015-10,17.1,Sweden
PC_ACT,NSA,LM-UN-M-LE25,SI,2015-10,21.1,Slovenia
PC_ACT,NSA,LM-UN-M-LE25,SK,2015-10,25.9,Slovakia
PC_ACT,NSA,LM-UN-M-LE25,UK,2015-10,14.8,United Kingdom
PC_ACT,NSA,LM-UN-M-TOT,AT,2015-10,5.5,Austria
PC_ACT,NSA,LM-UN-M-TOT,BE,2015-10,9.1,Belgium
PC_ACT,NSA,LM-UN-M-TOT,BG,2015-10,7.9,Bulgaria
PC_ACT,NSA,LM-UN-M-TOT,CY,2015-10,12.6,Cyprus
PC_ACT,NSA,LM-UN-M-TOT,CZ,2015-10,3.9,Czech Republic
PC_ACT,NSA,LM-UN-M-TOT,DE,2015-10,4.4,Germany
PC_ACT,NSA,LM-UN-M-TOT,DK,2015-10,5.3,Denmark
PC_ACT,NSA,LM-UN-M-TOT,EE,2015-10,5.9,Estonia
PC_ACT,NSA,LM-UN-M-TOT,EL,2015-10,20.9,Greece
PC_ACT,NSA,LM-UN-M-TOT,ES,2015-10,19.8,Spain
PC_ACT,NSA,LM-UN-M-TOT,FI,2015-10,9.1,Finland
PC_ACT,NSA,LM-UN-M-TOT,FR,2015-10,10.8,France
PC_ACT,NSA,LM-UN-M-TOT,HR,2015-10,14.7,Croatia
PC_ACT,NSA,LM-UN-M-TOT,HU,2015-10,6.1,Hungary
PC_ACT,NSA,LM-UN-M-TOT,IE,2015-10,10.3,Ireland
PC_ACT,NSA,LM-UN-M-TOT,IT,2015-10,11.1,Italy
PC_ACT,NSA,LM-UN-M-TOT,LT,2015-10,9,Lithuania
PC_ACT,NSA,LM-UN-M-TOT,LU,2015-10,6,Luxembourg
PC_ACT,NSA,LM-UN-M-TOT,LV,2015-10,10.9,Latvia
PC_ACT,NSA,LM-UN-M-TOT,MT,2015-10,5.4,Malta
PC_ACT,NSA,LM-UN-M-TOT,NL,2015-10,6.5,Netherlands
PC_ACT,NSA,LM-UN-M-TOT,PL,2015-10,6.7,Poland
PC_ACT,NSA,LM-UN-M-TOT,PT,2015-10,12.1,Portugal
PC_ACT,NSA,LM-UN-M-TOT,RO,2015-10,6.9,Romania
PC_ACT,NSA,LM-UN-M-TOT,SE,2015-10,6.5,Sweden
PC_ACT,NSA,LM-UN-M-TOT,SI,2015-10,7.5,Slovenia
PC_ACT,NSA,LM-UN-M-TOT,SK,2015-10,9.8,Slovakia
PC_ACT,NSA,LM-UN-M-TOT,UK,2015-10,5.1,United Kingdom
PC_ACT,NSA,LM-UN-T-GT25,AT,2015-10,4.4,Austria
PC_ACT,NSA,LM-UN-T-GT25,BE,2015-10,7.1,Belgium
PC_ACT,NSA,LM-UN-T-GT25,BG,2015-10,7,Bulgaria
PC_ACT,NSA,LM-UN-T-GT25,CY,2015-10,10.5,Cyprus
PC_ACT,NSA,LM-UN-T-GT25,CZ,2015-10,4,Czech Republic
PC_ACT,NSA,LM-UN-T-GT25,DE,2015-10,4.1,Germany
PC_ACT,NSA,LM-UN-T-GT25,DK,2015-10,4.9,Denmark
PC_ACT,NSA,LM-UN-T-GT25,EE,2015-10,5.4,Estonia
PC_ACT,NSA,LM-UN-T-GT25,EL,2015-10,22.9,Greece
PC_ACT,NSA,LM-UN-T-GT25,ES,2015-10,19.3,Spain
PC_ACT,NSA,LM-UN-T-GT25,FI,2015-10,7.7,Finland
PC_ACT,NSA,LM-UN-T-GT25,FR,2015-10,8.8,France
PC_ACT,NSA,LM-UN-T-GT25,HR,2015-10,13.1,Croatia
PC_ACT,NSA,LM-UN-T-GT25,HU,2015-10,5.5,Hungary
PC_ACT,NSA,LM-UN-T-GT25,IE,2015-10,7.7,Ireland
PC_ACT,NSA,LM-UN-T-GT25,IT,2015-10,10,Italy
PC_ACT,NSA,LM-UN-T-GT25,LT,2015-10,8,Lithuania
PC_ACT,NSA,LM-UN-T-GT25,LU,2015-10,5.4,Luxembourg
PC_ACT,NSA,LM-UN-T-GT25,LV,2015-10,8.8,Latvia
PC_ACT,NSA,LM-UN-T-GT25,MT,2015-10,4.3,Malta
PC_ACT,NSA,LM-UN-T-GT25,NL,2015-10,6,Netherlands
PC_ACT,NSA,LM-UN-T-GT25,PL,2015-10,5.8,Poland
PC_ACT,NSA,LM-UN-T-GT25,PT,2015-10,10.8,Portugal
PC_ACT,NSA,LM-UN-T-GT25,RO,2015-10,5.3,Romania
PC_ACT,NSA,LM-UN-T-GT25,SE,2015-10,5.3,Sweden
PC_ACT,NSA,LM-UN-T-GT25,SI,2015-10,7.7,Slovenia
PC_ACT,NSA,LM-UN-T-GT25,SK,2015-10,9.8,Slovakia
PC_ACT,NSA,LM-UN-T-GT25,UK,2015-10,3.6,United Kingdom
PC_ACT,NSA,LM-UN-T-LE25,AT,2015-10,10.8,Austria
PC_ACT,NSA,LM-UN-T-LE25,BE,2015-10,25.4,Belgium
PC_ACT,NSA,LM-UN-T-LE25,BG,2015-10,22,Bulgaria
PC_ACT,NSA,LM-UN-T-LE25,CY,2015-10,29.5,Cyprus
PC_ACT,NSA,LM-UN-T-LE25,CZ,2015-10,12.8,Czech Republic
PC_ACT,NSA,LM-UN-T-LE25,DE,2015-10,6.8,Germany
PC_ACT,NSA,LM-UN-T-LE25,DK,2015-10,10.9,Denmark
PC_ACT,NSA,LM-UN-T-LE25,EE,2015-10,13.6,Estonia
PC_ACT,NSA,LM-UN-T-LE25,EL,2015-10,51.5,Greece
PC_ACT,NSA,LM-UN-T-LE25,ES,2015-10,47.3,Spain
PC_ACT,NSA,LM-UN-T-LE25,FI,2015-10,17.8,Finland
PC_ACT,NSA,LM-UN-T-LE25,FR,2015-10,26.2,France
PC_ACT,NSA,LM-UN-T-LE25,HR,2015-10,43.8,Croatia
PC_ACT,NSA,LM-UN-T-LE25,HU,2015-10,15.1,Hungary
PC_ACT,NSA,LM-UN-T-LE25,IE,2015-10,19.4,Ireland
PC_ACT,NSA,LM-UN-T-LE25,IT,2015-10,41.8,Italy
PC_ACT,NSA,LM-UN-T-LE25,LT,2015-10,13.2,Lithuania
PC_ACT,NSA,LM-UN-T-LE25,LU,2015-10,20.3,Luxembourg
PC_ACT,NSA,LM-UN-T-LE25,LV,2015-10,19.3,Latvia
PC_ACT,NSA,LM-UN-T-LE25,MT,2015-10,12.3,Malta
PC_ACT,NSA,LM-UN-T-LE25,NL,2015-10,11.8,Netherlands
PC_ACT,NSA,LM-UN-T-LE25,PL,2015-10,20.5,Poland
PC_ACT,NSA,LM-UN-T-LE25,PT,2015-10,32.9,Portugal
PC_ACT,NSA,LM-UN-T-LE25,RO,2015-10,21.8,Romania
PC_ACT,NSA,LM-UN-T-LE25,SE,2015-10,17.3,Sweden
PC_ACT,NSA,LM-UN-T-LE25,SI,2015-10,18.1,Slovenia
PC_ACT,NSA,LM-UN-T-LE25,SK,2015-10,27.3,Slovakia
PC_ACT,NSA,LM-UN-T-LE25,UK,2015-10,13.7,United Kingdom
PC_ACT,NSA,LM-UN-T-TOT,AT,2015-10,5.2,Austria
PC_ACT,NSA,LM-UN-T-TOT,BE,2015-10,8.6,Belgium
PC_ACT,NSA,LM-UN-T-TOT,BG,2015-10,7.7,Bulgaria
PC_ACT,NSA,LM-UN-T-TOT,CY,2015-10,12,Cyprus
PC_ACT,NSA,LM-UN-T-TOT,CZ,2015-10,4.5,Czech Republic
PC_ACT,NSA,LM-UN-T-TOT,DE,2015-10,4.4,Germany
PC_ACT,NSA,LM-UN-T-TOT,DK,2015-10,5.8,Denmark
PC_ACT,NSA,LM-UN-T-TOT,EE,2015-10,6,Estonia
PC_ACT,NSA,LM-UN-T-TOT,EL,2015-10,24.5,Greece
PC_ACT,NSA,LM-UN-T-TOT,ES,2015-10,21.2,Spain
PC_ACT,NSA,LM-UN-T-TOT,FI,2015-10,8.7,Finland
PC_ACT,NSA,LM-UN-T-TOT,FR,2015-10,10.4,France
PC_ACT,NSA,LM-UN-T-TOT,HR,2015-10,16.2,Croatia
PC_ACT,NSA,LM-UN-T-TOT,HU,2015-10,6.2,Hungary
PC_ACT,NSA,LM-UN-T-TOT,IE,2015-10,8.7,Ireland
PC_ACT,NSA,LM-UN-T-TOT,IT,2015-10,12,Italy
PC_ACT,NSA,LM-UN-T-TOT,LT,2015-10,8.4,Lithuania
PC_ACT,NSA,LM-UN-T-TOT,LU,2015-10,6.6,Luxembourg
PC_ACT,NSA,LM-UN-T-TOT,LV,2015-10,9.7,Latvia
PC_ACT,NSA,LM-UN-T-TOT,MT,2015-10,5.4,Malta
PC_ACT,NSA,LM-UN-T-TOT,NL,2015-10,6.9,Netherlands
PC_ACT,NSA,LM-UN-T-TOT,PL,2015-10,6.9,Poland
PC_ACT,NSA,LM-UN-T-TOT,PT,2015-10,12.5,Portugal
PC_ACT,NSA,LM-UN-T-TOT,RO,2015-10,6.5,Romania
PC_ACT,NSA,LM-UN-T-TOT,SE,2015-10,6.7,Sweden
PC_ACT,NSA,LM-UN-T-TOT,SI,2015-10,8.4,Slovenia
PC_ACT,NSA,LM-UN-T-TOT,SK,2015-10,11.2,Slovakia
PC_ACT,NSA,LM-UN-T-TOT,UK,2015-10,5,United Kingdom
PC_ACT,SA,LM-UN-F-GT25,AT,2015-10,4.3,Austria
PC_ACT,SA,LM-UN-F-GT25,BE,2015-10,6.8,Belgium
PC_ACT,SA,LM-UN-F-GT25,BG,2015-10,7,Bulgaria
PC_ACT,SA,LM-UN-F-GT25,CY,2015-10,11.4,Cyprus
